Song_dynamic_complexity,Game_genres_0,Song_bpm,Song_average_loudness,Song_bpm_histogram_second_peak_bpm_median,Song_bpm_histogram_first_peak_bpm_median,Game_playtime,Song_tuning_equal_tempered_deviation,Song_mfcc_zero_mean,Game_rating,Song_onset_rate,Game_genres_1,Song_tuning_frequency,Game_release_date,Song_bpm_histogram_first_peak_bpm_mean,Song_bpm_histogram_second_peak_bpm_mean,Song_danceability
3.31715202332,Strategy,137.995758057,0.532326042652,129,86,2,0.207299545407,-644.065124512,4.38,3.32242703438,RPG,441.782684326,2015,123,129,1.30170488358
5.80992937088,Arcade,163.938995361,0.902403116226,120,86,12,0.207299545407,-817.203186035,3.9,3.85897874832,Strategy,434.193115234,2011,123,152,1.15781736374
3.20113444328,Strategy,128.987869263,0.807321250439,129,136,5,0.0255864653736,-628.952941895,4.26,2.54077482224,Strategy,440.508636475,2012,167,162,1.05132603645
5.80992937088,Racing,156.253768921,0.909399747849,120,136,5,0.0313436836004,-736.84173584,4.59,3.85897874832,Shooter,440.0,2004,133,126,1.0937680006
2.28064060211,Strategy,164.689620972,0.270954698324,152,117,21,0.207299545407,-759.831115723,4.26,3.17846727371,Simulation,441.782684326,2011,80,157,0.966783285141
3.11353349686,Action,135.904693604,0.958094835281,120,152,0,0.163196057081,-628.952941895,4.16,3.67092561722,Shooter,441.272583008,2017,126,140,1.16637372971
5.80992937088,Strategy,128.987869263,0.808201909065,75,167,27,0.0313436836004,-659.683166504,3.93,2.54077482224,Simulation,434.193115234,2011,157,75,0.966783285141
3.61361432076,Action,135.103179932,0.878640472889,133,126,0,0.154264673591,-679.623291016,3.54,3.67092561722,Adventure,441.272583008,2012,133,126,1.05846560001
3.38762331009,Action,135.103179932,0.904474079609,126,123,1,0.0194492284209,-629.634765625,4.3,3.12415957451,Arcade,441.272583008,2014,157,148,1.14416944981
3.38762331009,Racing,137.995758057,0.958094835281,126,86,12,0.190259948373,-628.952941895,4.51,3.13929796219,Drama,434.193115234,2011,123,129,0.966783285141
3.08584785461,Arcade,133.833648682,0.858579695225,157,123,7,0.154264673591,-729.925354004,3.9,3.13929796219,Strategy,441.782684326,2018,123,75,1.15781736374
3.03853273392,Strategy,138.388092041,0.270954698324,152,117,27,0.199991881847,-629.634765625,3.93,3.99734640121,Racing,441.272583008,2002,140,123,1.09691607952
5.80992937088,Strategy,80.0595474243,0.878640472889,140,167,11,0.201590463519,-682.910705566,4.38,3.85897874832,Adventure,434.193115234,2002,126,129,1.09298563004
5.73799419403,Racing,135.904693604,0.858579695225,129,140,16,0.0201806779951,-644.065124512,3.93,4.09518480301,Strategy,440.763122559,2014,157,140,1.0937680006
2.28064060211,Strategy,156.253768921,0.832726538181,162,167,15,0.185953229666,-759.831115723,4.42,2.32731485367,Platformer,441.272583008,2012,152,148,1.31997942924
3.38762331009,Strategy,135.103179932,0.808201909065,75,136,16,0.199991881847,-628.952941895,4.49,3.13929796219,Adventure,440.763122559,2020,117,85,1.05846560001
1.56592214108,Arcade,163.938995361,0.909399747849,126,126,21,0.0323117002845,-645.922424316,4.16,3.78527998924,Arcade,441.782684326,2017,136,85,1.30170488358
3.77140522003,Strategy,135.103179932,0.125487312675,140,123,15,0.0201806779951,-753.827575684,3.68,3.13929796219,Strategy,441.272583008,2009,123,152,1.14416944981
3.31715202332,Arcade,135.103179932,0.902403116226,120,117,2,0.0201806779951,-679.623291016,3.93,3.12415957451,RPG,440.0,2012,80,123,0.966783285141
5.80992937088,Racing,133.833648682,0.902403116226,172,136,1,0.233423605561,-682.910705566,4.59,4.09518480301,Simulation,440.763122559,2011,157,126,0.966783285141
2.21067667007,Racing,164.689620972,0.270954698324,120,126,4,0.233423605561,-686.730041504,3.93,3.32242703438,Drama,441.272583008,2017,129,120,1.35229229927
3.63470578194,Action,80.0595474243,0.858579695225,157,133,5,0.201590463519,-753.827575684,4.3,3.69436359406,Shooter,441.272583008,2021,133,85,1.24075329304
6.156686306,Strategy,151.647735596,0.270954698324,126,133,21,0.199991881847,-686.730041504,4.42,3.70154809952,Racing,441.782684326,2009,152,148,1.2273311615
1.56592214108,Adventure,137.995758057,0.911116302013,152,123,6,0.0255864653736,-603.377075195,4.12,3.99734640121,Platformer,440.763122559,2012,129,120,1.31997942924
3.11353349686,Arcade,164.689620972,0.909399747849,85,136,15,0.204404219985,-629.634765625,4.16,2.54077482224,Arcade,440.0,2002,117,157,1.16637372971
2.28064060211,Arcade,164.689620972,0.911116302013,75,117,11,0.0194492284209,-729.925354004,4.51,3.99734640121,Drama,440.508636475,2017,140,126,1.05752027035
3.31715202332,Arcade,128.987869263,0.909399747849,126,123,15,0.0524725168943,-645.922424316,3.9,4.09518480301,Racing,441.272583008,2004,157,148,1.2209738493
3.03853273392,Racing,151.647735596,0.270954698324,157,86,5,0.163196057081,-679.623291016,4.12,4.09518480301,Arcade,440.0,2014,80,162,1.05352735519
2.31902742386,Adventure,138.388092041,0.902403116226,162,123,16,0.233423605561,-753.827575684,4.26,3.13929796219,Strategy,441.272583008,2015,126,162,1.2209738493
2.21067667007,Adventure,117.718009949,0.270954698324,140,126,12,0.0255864653736,-682.910705566,4.17,3.99734640121,Drama,440.0,2011,129,140,1.35229229927
3.77140522003,Action,138.388092041,0.270954698324,161,157,5,0.233423605561,-736.84173584,4.16,3.85897874832,Strategy,441.782684326,2009,140,126,1.05752027035
3.77140522003,Strategy,125.420906067,0.808201909065,129,129,4,0.190259948373,-605.468139648,4.38,3.17846727371,Arcade,441.272583008,2017,133,162,1.0937680006
3.08584785461,Action,156.185180664,0.532326042652,123,157,47,0.204404219985,-633.562072754,3.68,2.10346651077,Adventure,434.193115234,2012,152,152,1.24075329304
2.28064060211,Adventure,128.035903931,0.878640472889,172,133,2,0.0194492284209,-679.623291016,4.3,3.69436359406,Racing,440.0,2015,167,126,1.24075329304
2.21067667007,Strategy,128.035903931,0.911116302013,75,80,12,0.0323117002845,-686.730041504,3.65,3.12415957451,RPG,440.763122559,2011,117,126,1.09298563004
2.31902742386,Strategy,129.874893188,0.909399747849,75,157,7,0.199991881847,-633.562072754,4.36,3.13929796219,Strategy,434.193115234,2012,117,75,1.05846560001
3.24480319023,Action,163.938995361,0.909399747849,123,126,47,0.190259948373,-659.683166504,4.49,2.44762086868,Racing,441.272583008,2016,157,172,1.05846560001
2.28064060211,Adventure,151.647735596,0.807321250439,140,117,1,0.0353624671698,-672.56829834,4.49,2.87289810181,Drama,434.193115234,2019,80,148,1.09298563004
6.156686306,Action,163.938995361,0.808201909065,162,117,7,0.163196057081,-682.910705566,4.24,3.32242703438,Platformer,440.508636475,2015,167,126,1.14876925945
2.31902742386,Adventure,156.253768921,0.832726538181,161,157,27,0.190259948373,-629.634765625,4.42,3.69436359406,Strategy,434.193115234,2014,167,140,1.06367135048
2.21067667007,Strategy,164.689620972,0.878640472889,85,140,2,0.190259948373,-633.562072754,4.38,2.54077482224,Drama,440.763122559,2019,140,85,1.15781736374
3.03853273392,Adventure,140.279327393,0.828247666359,157,140,21,0.0313436836004,-817.203186035,4.12,3.32242703438,RPG,440.0,2016,117,148,1.09298563004
3.77140522003,Strategy,156.253768921,0.125487312675,162,86,15,0.0353624671698,-672.56829834,4.3,3.32242703438,Platformer,441.272583008,2014,129,152,1.14876925945
6.77499961853,Arcade,156.253768921,0.828247666359,172,80,15,0.20987059176,-603.377075195,4.38,3.85897874832,Simulation,441.782684326,2018,152,126,1.15781736374
3.08584785461,Adventure,128.987869263,0.532326042652,126,136,7,0.0353624671698,-633.562072754,4.16,3.77210283279,Arcade,434.193115234,2017,129,85,1.14416944981
7.99319887161,Strategy,135.103179932,0.766687095165,140,117,21,0.0313436836004,-682.910705566,3.93,3.77669382095,Drama,440.0,2004,136,133,1.09691607952
5.80992937088,Racing,156.253768921,0.875262498856,162,123,12,0.167339667678,-644.065124512,4.51,2.54077482224,Racing,440.0,2004,140,162,1.05352735519
3.31715202332,Arcade,80.0595474243,0.904474079609,85,80,12,0.0160731915385,-759.831115723,4.14,3.13929796219,Strategy,441.272583008,2004,80,123,1.14876925945
7.99319887161,Arcade,164.689620972,0.913865327835,75,133,2,0.163196057081,-744.623535156,3.68,2.87289810181,Adventure,440.763122559,2018,136,126,1.09298563004
5.80992937088,Arcade,135.904693604,0.858579695225,75,86,15,0.154264673591,-729.925354004,4.14,3.32242703438,Simulation,434.193115234,2018,157,161,1.14416944981
3.03853273392,Arcade,164.689620972,0.902403116226,129,140,21,0.0194492284209,-744.623535156,4.38,2.10346651077,Simulation,440.0,2012,80,85,1.06367135048
3.11353349686,Action,80.0595474243,0.832726538181,75,80,5,0.0255864653736,-618.064086914,3.68,3.32242703438,Platformer,440.0,2020,136,123,1.06367135048
2.31902742386,Adventure,150.059753418,0.808201909065,172,123,4,0.154264673591,-618.064086914,3.93,2.87289810181,Simulation,440.0,2002,133,148,1.24075329304
3.08961486816,Racing,150.059753418,0.875262498856,162,152,15,0.0194492284209,-659.683166504,4.59,3.13929796219,Adventure,440.763122559,2012,140,133,1.09691607952
3.11353349686,Strategy,129.874893188,0.909399747849,172,152,14,0.0313436836004,-631.154785156,4.51,3.77669382095,Drama,440.508636475,2011,140,172,1.2209738493
3.38762331009,Strategy,156.253768921,0.878640472889,85,157,1,0.190259948373,-633.562072754,3.9,3.32242703438,RPG,441.272583008,2014,157,85,1.2209738493
6.156686306,Action,164.689620972,0.913865327835,123,123,5,0.201590463519,-736.84173584,4.12,4.09518480301,Arcade,440.763122559,2021,80,152,1.31997942924
3.20113444328,Adventure,133.833648682,0.904474079609,123,136,16,0.0323117002845,-603.377075195,4.3,3.77669382095,Shooter,434.193115234,2002,136,157,1.06367135048
6.77499961853,Adventure,133.833648682,0.902403116226,133,157,27,0.0524725168943,-603.377075195,4.36,3.85897874832,Drama,441.272583008,2021,123,129,1.24075329304
3.38762331009,Arcade,128.035903931,0.807321250439,133,117,21,0.0201806779951,-736.84173584,3.93,3.67092561722,Racing,441.782684326,2015,152,126,1.05352735519
2.31902742386,Adventure,128.987869263,0.125487312675,133,140,47,0.201590463519,-659.683166504,3.9,4.42077636719,Strategy,440.763122559,2014,157,75,1.16637372971
2.28064060211,Arcade,117.718009949,0.875262498856,75,117,15,0.0524725168943,-682.910705566,3.93,2.32731485367,RPG,441.272583008,2020,140,129,1.05846560001
3.63470578194,Racing,156.253768921,0.270954698324,172,123,2,0.204404219985,-736.84173584,4.3,3.17846727371,Shooter,440.508636475,2011,133,148,1.2273311615
3.63470578194,Adventure,80.0595474243,0.828247666359,85,136,21,0.167339667678,-759.831115723,4.38,2.87289810181,Strategy,434.193115234,2002,123,120,1.06367135048
3.24480319023,Strategy,135.904693604,0.954133749008,129,123,1,0.20987059176,-817.203186035,3.93,2.87289810181,Racing,440.763122559,2004,117,157,0.966783285141
7.99319887161,Action,151.647735596,0.904474079609,148,167,15,0.190259948373,-603.377075195,3.68,3.78527998924,RPG,434.193115234,2017,140,161,1.30170488358
2.31902742386,Adventure,151.647735596,0.858579695225,152,86,15,0.201590463519,-679.623291016,4.36,3.78527998924,Drama,441.272583008,2020,152,161,1.09691607952
5.73799419403,Racing,140.279327393,0.532326042652,152,117,12,0.185953229666,-759.831115723,4.14,3.12415957451,Racing,440.763122559,2019,167,123,1.14876925945
3.20113444328,Racing,164.689620972,0.911116302013,129,117,11,0.0194492284209,-659.683166504,4.24,3.12415957451,Strategy,441.272583008,2012,117,129,1.09298563004
5.80992937088,Action,156.185180664,0.902403116226,126,167,27,0.233423605561,-686.730041504,4.38,3.13929796219,Adventure,441.782684326,2002,80,148,1.09691607952
7.99319887161,Strategy,137.995758057,0.911116302013,75,140,1,0.20987059176,-629.634765625,4.16,4.09518480301,Simulation,440.0,2016,126,172,1.06367135048
3.31715202332,Strategy,128.987869263,0.532326042652,157,80,2,0.233423605561,-682.910705566,4.12,3.12415957451,Drama,440.0,2004,157,148,0.999914169312
6.77499961853,Arcade,128.035903931,0.913865327835,152,123,14,0.167339667678,-753.827575684,4.26,3.17846727371,Racing,434.193115234,2019,117,126,1.2273311615
3.11353349686,Arcade,140.279327393,0.532326042652,140,86,15,0.0353624671698,-645.922424316,3.9,4.42077636719,Strategy,440.763122559,2011,129,157,1.31997942924
6.77499961853,Strategy,150.059753418,0.958094835281,152,123,2,0.204404219985,-603.377075195,4.38,3.78527998924,Strategy,441.782684326,2004,133,157,1.14876925945
1.56592214108,Racing,80.0595474243,0.904474079609,75,133,7,0.270047724247,-645.922424316,4.51,2.87289810181,Drama,440.763122559,2021,157,75,1.35229229927
3.24480319023,Action,135.103179932,0.954133749008,123,140,6,0.207299545407,-629.634765625,3.93,2.10346651077,Racing,441.782684326,2002,123,152,1.05132603645
6.156686306,Arcade,163.938995361,0.807321250439,120,80,6,0.0313436836004,-644.065124512,3.65,2.44762086868,Simulation,434.193115234,2018,167,123,1.2209738493
3.77140522003,Adventure,156.253768921,0.828247666359,133,167,0,0.0194492284209,-631.154785156,4.36,3.85897874832,RPG,440.508636475,2011,133,152,1.30170488358
3.31715202332,Racing,117.718009949,0.270954698324,140,133,5,0.163196057081,-753.827575684,4.24,2.32731485367,Adventure,440.0,2021,80,75,1.05132603645
5.73799419403,Action,140.279327393,0.270954698324,133,152,12,0.199991881847,-603.377075195,4.51,2.44762086868,Simulation,440.508636475,2015,86,133,1.2209738493
3.63470578194,Action,135.103179932,0.904474079609,75,126,2,0.0201806779951,-686.730041504,4.36,3.85897874832,Simulation,434.193115234,2002,80,126,1.05132603645
3.11353349686,Racing,140.279327393,0.906586527824,157,140,27,0.190259948373,-686.730041504,4.59,3.13929796219,Strategy,440.508636475,2014,140,129,1.30170488358
5.80992937088,Adventure,150.059753418,0.858579695225,126,86,14,0.207299545407,-679.623291016,4.36,2.87289810181,Shooter,441.782684326,2012,117,75,1.09298563004
3.77140522003,Strategy,137.995758057,0.858579695225,123,157,12,0.233423605561,-631.154785156,4.12,3.39418530464,Simulation,441.782684326,2002,140,148,1.24075329304
1.56592214108,Adventure,140.279327393,0.904474079609,140,86,11,0.0194492284209,-817.203186035,3.68,3.13929796219,Adventure,440.763122559,2018,157,129,1.30170488358
3.03853273392,Adventure,129.874893188,0.807321250439,152,133,16,0.0313436836004,-729.925354004,4.16,3.32242703438,RPG,440.0,2017,136,133,1.35229229927
5.80992937088,Racing,129.874893188,0.807321250439,172,152,47,0.163196057081,-629.634765625,4.14,3.39418530464,RPG,441.782684326,2009,86,172,1.05352735519
1.56592214108,Racing,85.5425872803,0.858579695225,133,140,2,0.270047724247,-817.203186035,3.53,2.54077482224,Arcade,434.193115234,2004,157,85,0.966783285141
3.03853273392,Action,164.689620972,0.828247666359,120,157,11,0.207299545407,-628.952941895,4.59,3.32242703438,Drama,441.272583008,2012,117,140,0.999914169312
3.11353349686,Action,117.718009949,0.270954698324,123,133,6,0.207299545407,-644.065124512,4.26,3.77210283279,Drama,441.272583008,2017,152,120,1.14876925945
3.63470578194,Adventure,128.987869263,0.902403116226,126,136,15,0.190259948373,-759.831115723,4.38,3.69436359406,Shooter,440.0,2015,126,75,0.966783285141
1.56592214108,Adventure,137.995758057,0.878640472889,75,133,16,0.0524725168943,-605.468139648,3.54,3.77210283279,Arcade,441.272583008,2021,140,120,1.05352735519
3.03853273392,Racing,156.253768921,0.832726538181,161,123,16,0.0255864653736,-603.377075195,4.24,3.77210283279,Arcade,434.193115234,2020,126,123,1.35229229927
5.73799419403,Strategy,135.103179932,0.532326042652,123,140,21,0.154264673591,-659.683166504,3.65,3.67092561722,Simulation,441.782684326,2004,133,75,0.966783285141
6.77499961853,Adventure,85.5425872803,0.904474079609,120,123,6,0.204404219985,-682.910705566,4.17,2.44762086868,Adventure,434.193115234,2012,129,133,1.2273311615
2.28064060211,Arcade,125.420906067,0.913865327835,85,152,6,0.0194492284209,-629.634765625,4.24,3.70154809952,Racing,434.193115234,2019,167,148,1.05352735519
3.03853273392,Strategy,128.035903931,0.532326042652,161,129,7,0.199991881847,-753.827575684,3.54,2.87289810181,Racing,440.508636475,2018,140,123,1.05752027035
3.08961486816,Racing,137.995758057,0.928917586803,120,123,11,0.199991881847,-618.064086914,4.51,3.67092561722,Platformer,440.0,2012,86,133,1.24075329304
2.21067667007,Action,163.938995361,0.958094835281,85,136,1,0.0194492284209,-645.922424316,3.9,3.77669382095,Platformer,440.508636475,2020,123,85,1.16637372971
5.73799419403,Racing,137.995758057,0.875262498856,172,80,12,0.20987059176,-736.84173584,3.9,2.10346651077,Strategy,441.782684326,2017,140,75,1.16637372971
5.80992937088,Arcade,128.987869263,0.808201909065,123,86,21,0.199991881847,-628.952941895,3.93,3.39418530464,Platformer,441.782684326,2017,167,162,1.35229229927
3.03853273392,Strategy,138.388092041,0.858579695225,157,126,14,0.0353624671698,-682.910705566,4.51,3.70154809952,Shooter,440.0,2018,136,129,0.966783285141
3.63470578194,Arcade,128.987869263,0.532326042652,162,129,5,0.233423605561,-744.623535156,3.68,3.77669382095,Adventure,440.0,2012,140,85,1.2209738493
3.61361432076,Action,85.5425872803,0.958094835281,123,157,4,0.0313436836004,-633.562072754,4.16,2.87289810181,RPG,441.782684326,2018,136,140,1.05352735519
3.11353349686,Action,135.103179932,0.858579695225,133,86,27,0.154264673591,-605.468139648,3.53,3.17846727371,Racing,440.508636475,2002,133,129,1.05846560001
2.21067667007,Action,138.388092041,0.858579695225,133,157,11,0.0524725168943,-682.910705566,4.17,3.70154809952,Shooter,440.763122559,2011,117,126,1.24075329304
2.28064060211,Racing,128.035903931,0.954133749008,123,136,47,0.0313436836004,-631.154785156,4.12,2.87289810181,Adventure,440.763122559,2019,133,157,1.09691607952
5.80992937088,Action,80.0595474243,0.828247666359,126,86,15,0.0255864653736,-628.952941895,4.42,4.42077636719,Shooter,434.193115234,2009,133,162,1.30170488358
5.73799419403,Adventure,163.938995361,0.828247666359,162,117,4,0.154264673591,-759.831115723,3.53,3.17846727371,Shooter,440.508636475,2015,140,75,1.15781736374
6.156686306,Racing,140.279327393,0.125487312675,129,129,11,0.0201806779951,-686.730041504,4.51,3.67092561722,RPG,441.272583008,2021,157,140,1.05846560001
3.20113444328,Arcade,150.059753418,0.875262498856,123,129,12,0.201590463519,-618.064086914,3.65,3.70154809952,Strategy,441.782684326,2015,123,129,1.14416944981
3.63470578194,Racing,156.185180664,0.808201909065,123,123,7,0.0524725168943,-679.623291016,4.59,3.78527998924,Adventure,441.272583008,2019,117,152,1.09691607952
2.21067667007,Arcade,140.279327393,0.808201909065,75,152,5,0.20987059176,-645.922424316,4.17,3.85897874832,Drama,441.782684326,2011,123,162,1.05132603645
3.08584785461,Action,123.65499115,0.902403116226,172,80,1,0.0255864653736,-672.56829834,4.17,4.42077636719,Platformer,440.508636475,2002,167,129,1.06367135048
3.31715202332,Action,156.253768921,0.858579695225,162,123,14,0.0323117002845,-644.065124512,4.17,3.32242703438,Racing,440.763122559,2019,133,75,1.09691607952
6.156686306,Racing,140.279327393,0.878640472889,129,133,1,0.0524725168943,-729.925354004,4.26,4.42077636719,Platformer,434.193115234,2017,152,152,1.05752027035
3.08584785461,Arcade,85.5425872803,0.858579695225,162,136,15,0.0313436836004,-679.623291016,3.68,3.39418530464,Adventure,441.272583008,2019,140,152,0.999914169312
3.20113444328,Adventure,164.689620972,0.832726538181,75,167,16,0.0194492284209,-759.831115723,4.16,2.54077482224,Strategy,440.763122559,2009,126,120,1.05752027035
3.08584785461,Adventure,125.420906067,0.125487312675,133,157,2,0.207299545407,-645.922424316,4.36,3.17846727371,Arcade,440.508636475,2014,133,172,1.09691607952
2.21067667007,Action,117.718009949,0.832726538181,123,167,0,0.207299545407,-759.831115723,4.49,2.32731485367,Platformer,440.508636475,2020,123,85,0.966783285141
5.80992937088,Arcade,140.279327393,0.270954698324,120,123,21,0.0201806779951,-679.623291016,4.17,4.42077636719,Drama,440.0,2017,86,75,1.09298563004
2.28064060211,Adventure,156.253768921,0.858579695225,161,136,15,0.199991881847,-603.377075195,4.14,3.70154809952,Adventure,440.508636475,2014,140,140,1.05352735519
5.73799419403,Action,123.65499115,0.828247666359,152,80,6,0.167339667678,-753.827575684,4.14,2.32731485367,Drama,440.763122559,2009,133,152,1.0937680006
3.08961486816,Strategy,80.0595474243,0.808201909065,123,126,16,0.0255864653736,-605.468139648,3.53,4.09518480301,Drama,441.782684326,2009,140,162,1.35229229927
6.156686306,Strategy,135.904693604,0.913865327835,152,152,14,0.270047724247,-633.562072754,4.26,2.44762086868,Adventure,440.763122559,2004,136,161,1.16637372971
2.31902742386,Adventure,129.874893188,0.928917586803,162,136,16,0.199991881847,-633.562072754,3.53,2.32731485367,RPG,441.782684326,2009,129,148,1.09691607952
3.03853273392,Adventure,156.253768921,0.906586527824,75,80,27,0.0255864653736,-631.154785156,3.54,3.39418530464,Platformer,440.0,2002,133,133,1.14416944981
3.24480319023,Strategy,135.103179932,0.766687095165,126,117,1,0.190259948373,-729.925354004,3.68,3.32242703438,Drama,434.193115234,2018,129,129,1.30170488358
3.77140522003,Strategy,137.995758057,0.913865327835,172,129,15,0.0323117002845,-753.827575684,4.24,3.70154809952,Strategy,441.782684326,2017,126,152,1.14876925945
3.61361432076,Action,125.420906067,0.270954698324,75,136,6,0.207299545407,-679.623291016,4.59,2.10346651077,Simulation,440.763122559,2020,167,129,1.05752027035
3.08961486816,Strategy,125.420906067,0.832726538181,148,80,16,0.190259948373,-753.827575684,4.12,2.32731485367,Shooter,440.763122559,2012,117,126,1.15781736374
3.20113444328,Racing,80.0595474243,0.906586527824,152,157,7,0.154264673591,-682.910705566,4.42,3.77210283279,Drama,441.272583008,2011,157,152,1.09691607952
2.21067667007,Strategy,117.718009949,0.125487312675,126,123,12,0.185953229666,-672.56829834,3.65,3.13929796219,Racing,434.193115234,2016,136,129,1.35229229927
3.31715202332,Action,117.718009949,0.904474079609,133,140,11,0.0160731915385,-686.730041504,4.51,2.44762086868,Racing,440.0,2021,140,126,0.999914169312
6.77499961853,Racing,156.185180664,0.878640472889,148,126,21,0.233423605561,-736.84173584,4.49,3.17846727371,RPG,441.782684326,2014,126,140,1.2273311615
3.20113444328,Adventure,163.938995361,0.902403116226,133,80,7,0.0201806779951,-659.683166504,4.51,2.54077482224,Racing,440.508636475,2021,140,148,1.0937680006
3.20113444328,Strategy,164.689620972,0.911116302013,75,129,4,0.154264673591,-682.910705566,3.68,4.09518480301,RPG,441.272583008,2011,129,157,1.06367135048
1.56592214108,Adventure,129.874893188,0.909399747849,85,123,2,0.154264673591,-603.377075195,3.68,3.85897874832,Racing,440.0,2018,136,120,1.14416944981
7.99319887161,Action,138.388092041,0.858579695225,162,140,5,0.190259948373,-644.065124512,4.42,3.13929796219,Shooter,441.782684326,2009,133,133,1.15781736374
2.28064060211,Arcade,128.987869263,0.832726538181,148,129,1,0.0313436836004,-644.065124512,4.51,3.67092561722,Simulation,434.193115234,2011,140,161,1.35229229927
3.77140522003,Action,140.279327393,0.913865327835,148,133,47,0.20987059176,-686.730041504,4.16,3.78527998924,Drama,440.763122559,2016,157,162,1.16637372971
3.24480319023,Action,164.689620972,0.913865327835,75,136,7,0.233423605561,-645.922424316,3.9,2.10346651077,Simulation,441.272583008,2009,129,129,0.999914169312
3.24480319023,Strategy,156.185180664,0.878640472889,120,86,47,0.0201806779951,-759.831115723,4.42,3.99734640121,Platformer,434.193115234,2012,133,152,1.31997942924
3.77140522003,Arcade,164.689620972,0.904474079609,133,117,16,0.204404219985,-618.064086914,4.59,3.99734640121,Shooter,434.193115234,2016,123,162,1.2273311615
3.08584785461,Strategy,163.938995361,0.902403116226,123,86,4,0.20987059176,-644.065124512,4.26,3.99734640121,Adventure,434.193115234,2017,129,161,1.35229229927
3.03853273392,Adventure,150.059753418,0.913865327835,126,129,14,0.167339667678,-628.952941895,3.54,2.54077482224,RPG,440.0,2012,157,85,1.05846560001
5.73799419403,Adventure,128.035903931,0.878640472889,148,140,47,0.233423605561,-679.623291016,4.14,2.54077482224,Strategy,440.0,2017,126,161,1.15781736374
3.03853273392,Racing,135.103179932,0.532326042652,133,123,15,0.204404219985,-628.952941895,3.68,3.69436359406,RPG,441.782684326,2012,123,162,1.05132603645
3.31715202332,Racing,164.689620972,0.913865327835,85,126,0,0.167339667678,-682.910705566,4.42,3.77210283279,Strategy,441.782684326,2016,80,162,1.2273311615
3.08961486816,Strategy,128.987869263,0.913865327835,172,136,5,0.0524725168943,-645.922424316,4.59,2.32731485367,Platformer,434.193115234,2009,86,129,1.24075329304
3.38762331009,Racing,135.103179932,0.954133749008,161,157,16,0.190259948373,-631.154785156,3.54,3.85897874832,Platformer,441.782684326,2019,117,161,0.966783285141
2.28064060211,Strategy,156.253768921,0.808201909065,162,126,15,0.20987059176,-672.56829834,4.12,3.13929796219,Drama,440.0,2011,136,172,1.06367135048
3.38762331009,Racing,137.995758057,0.532326042652,123,80,16,0.0201806779951,-618.064086914,4.24,3.12415957451,Strategy,441.272583008,2004,136,120,1.30170488358
3.77140522003,Adventure,150.059753418,0.878640472889,172,157,7,0.0201806779951,-631.154785156,4.16,3.85897874832,RPG,440.508636475,2012,123,172,1.31997942924
2.28064060211,Action,129.874893188,0.909399747849,85,117,6,0.163196057081,-605.468139648,4.36,3.77210283279,RPG,440.0,2021,80,129,1.09298563004
2.28064060211,Racing,140.279327393,0.832726538181,172,140,15,0.163196057081,-672.56829834,4.26,3.77669382095,Drama,440.508636475,2002,136,126,1.16637372971
3.38762331009,Arcade,117.718009949,0.125487312675,161,129,6,0.0255864653736,-729.925354004,4.12,3.99734640121,Drama,441.272583008,2014,157,129,1.05846560001
3.08961486816,Action,137.995758057,0.904474079609,161,152,16,0.0524725168943,-759.831115723,4.24,3.69436359406,Adventure,440.763122559,2015,129,152,1.05752027035
3.31715202332,Adventure,123.65499115,0.913865327835,120,133,6,0.190259948373,-753.827575684,3.53,2.32731485367,Shooter,440.508636475,2015,140,75,1.06367135048
5.73799419403,Adventure,125.420906067,0.906586527824,148,80,7,0.0255864653736,-817.203186035,4.49,3.67092561722,Racing,440.508636475,2009,140,148,0.966783285141
3.63470578194,Racing,117.718009949,0.902403116226,152,80,47,0.207299545407,-682.910705566,3.54,3.85897874832,Platformer,441.782684326,2016,80,75,1.31997942924
3.11353349686,Arcade,117.718009949,0.911116302013,140,126,7,0.233423605561,-603.377075195,3.54,3.85897874832,Shooter,440.0,2018,167,129,1.0937680006
3.38762331009,Action,140.279327393,0.125487312675,172,140,12,0.0160731915385,-603.377075195,3.93,3.67092561722,Shooter,441.782684326,2009,152,75,1.06367135048
3.03853273392,Strategy,150.059753418,0.270954698324,133,80,21,0.270047724247,-631.154785156,4.3,3.17846727371,Drama,441.782684326,2017,129,140,1.16637372971
6.77499961853,Strategy,150.059753418,0.913865327835,120,157,12,0.154264673591,-605.468139648,4.17,3.78527998924,Adventure,441.272583008,2015,157,140,1.06367135048
2.21067667007,Action,150.059753418,0.902403116226,129,136,2,0.154264673591,-679.623291016,4.38,3.67092561722,Adventure,441.782684326,2014,123,162,1.24075329304
3.08961486816,Strategy,135.103179932,0.913865327835,126,86,14,0.20987059176,-605.468139648,4.42,3.69436359406,RPG,434.193115234,2017,80,161,1.09691607952
3.31715202332,Action,80.0595474243,0.902403116226,123,126,12,0.154264673591,-817.203186035,4.49,3.67092561722,Strategy,441.272583008,2012,86,157,1.16637372971
3.61361432076,Strategy,117.718009949,0.828247666359,129,157,2,0.0201806779951,-817.203186035,4.42,3.13929796219,Racing,441.782684326,2020,86,133,1.31997942924
3.38762331009,Strategy,133.833648682,0.904474079609,85,126,21,0.163196057081,-753.827575684,3.68,3.32242703438,RPG,441.272583008,2016,157,162,1.30170488358
3.11353349686,Adventure,117.718009949,0.807321250439,157,133,27,0.0353624671698,-628.952941895,3.9,3.17846727371,Platformer,440.0,2009,129,123,1.05846560001
