Second_Song_tuning_equal_tempered_deviation,First_Song_dynamic_complexity,First_Song_bpm_histogram_first_peak_bpm_median,Second_Song_bpm_histogram_second_peak_bpm_mean,First_Song_bpm,First_Song_bpm_histogram_second_peak_bpm_mean,Second_Song_bpm_histogram_first_peak_bpm_median,First_Song_onset_rate,Second_Song_bpm_histogram_second_peak_bpm_median,Second_Song_tuning_frequency,First_Song_danceability,First_Song_bpm_histogram_second_peak_bpm_median,First_Song_average_loudness,Second_Song_dynamic_complexity,Second_Song_danceability,First_Song_bpm_histogram_first_peak_bpm_mean,Second_Song_onset_rate,Second_Song_bpm_histogram_first_peak_bpm_mean,First_Song_mfcc_zero_mean,Second_Song_bpm,First_Song_tuning_equal_tempered_deviation,Second_Song_average_loudness,Second_Song_mfcc_zero_mean,First_Song_tuning_frequency
0.1225419119,3.3611125946,86,117,96.0649795532,123,129,3.72976493835,148,439.745910645,1.10072731972,148,0.896492302418,4.4339556694,1.06900918484,140,3.56540155411,148,-704.985534668,107.047172546,0.0201806779951,0.899370253086,-669.862243652,437.465789795
0.082471832633,4.07117557526,96,136,95.6826934814,126,136,3.17846727371,120,439.745910645,1.4866887331,120,0.91467487812,6.21875429153,1.06971430779,120,3.56540155411,117,-680.415527344,165.049865723,0.00761627079919,0.69481831789,-653.594482422,433.441375732
0.179329544306,7.99319887161,117,148,115.032249451,133,136,3.17846727371,126,439.491973877,1.28213441372,136,0.750045835972,3.36286139488,1.510835886,126,3.27796912193,152,-605.468139648,165.049865723,0.0043608895503,0.803924798965,-724.85723877,442.804626465
0.0631944909692,4.27263259888,117,120,85.6735076904,133,108,2.29122543335,110,438.984558105,1.48684334755,148,0.512089490891,4.92926502228,1.510835886,140,2.4632704258,108,-712.931152344,139.725921631,0.236987411976,0.69481831789,-741.881774902,434.193115234
0.105743616819,4.38532876968,117,136,95.6826934814,123,112,4.49536466599,120,438.731048584,1.51729130745,136,0.91467487812,2.90513372421,1.14685475826,115,2.74044466019,117,-692.786560059,139.725921631,0.022358816117,0.85369771719,-741.881774902,435.700531006
0.1225419119,2.51611685753,115,148,151.647735596,136,112,2.10346651077,126,442.293365479,1.76760745049,136,0.91467487812,5.68263912201,1.06971430779,140,2.95637106895,133,-671.42175293,114.477264404,0.0996227189898,0.74765586853,-669.862243652,433.441375732
0.0631944909692,3.30254983902,120,110,137.995758057,123,136,2.29122543335,129,442.293365479,1.22282266617,157,0.842021167278,3.36286139488,1.15132558346,148,3.56540155411,133,-753.827575684,131.00958252,0.0201806779951,0.655534148216,-650.960388184,449.504882813
0.110688425601,3.24480319023,117,152,95.6826934814,112,129,4.22639703751,101,438.731048584,1.76760745049,91,0.896492302418,4.02020406723,1.1288588047,140,3.16288900375,157,-605.468139648,165.049865723,0.040081359446,0.945490598679,-703.079345703,434.193115234
0.293664008379,3.30254983902,86,126,153.158203125,157,117,4.671916008,101,439.745910645,1.08814954758,140,0.922397375107,3.10923576355,1.510835886,140,2.86237740517,152,-675.086791992,123.748664856,0.265661627054,0.655534148216,-741.881774902,440.0
0.0225880146027,3.30254983902,115,120,140.279327393,157,140,3.17846727371,120,438.731048584,1.76760745049,91,0.922397375107,6.09468841553,0.979366838932,98,3.54883742332,115,-679.148010254,123.748664856,0.0043608895503,0.909963667393,-631.159301758,433.441375732
0.110688425601,3.30254983902,105,172,140.279327393,91,115,2.07518815994,120,442.293365479,1.48684334755,112,0.750993251801,2.1286072731,1.14685475826,105,4.37625265121,123,-680.415527344,131.00958252,0.0320834890008,0.945490598679,-741.881774902,441.017791748
0.0207289550453,2.51611685753,126,157,117.178482056,172,152,3.9178173542,172,442.293365479,1.09691607952,126,0.922397375107,3.65707850456,1.1288588047,117,3.54883742332,112,-680.415527344,123.200813293,0.0353624671698,0.959043204784,-644.671630859,434.193115234
0.082471832633,4.27263259888,117,144,96.0649795532,172,117,2.44762086868,136,438.984558105,1.09691607952,140,0.125487312675,2.70183634758,1.14685475826,115,3.78100585938,140,-650.180175781,117.655426025,0.254998832941,0.803924798965,-644.671630859,441.017791748
0.1225419119,5.02045726776,98,148,115.032249451,120,167,4.22639703751,117,437.465789795,1.48684334755,101,0.766687095165,4.92926502228,1.12835288048,115,4.01706933975,136,-744.623535156,123.748664856,0.162016779184,0.765895843506,-631.159301758,434.193115234
0.0207289550453,2.51611685753,117,152,153.158203125,157,157,4.07474851608,157,438.731048584,1.48684334755,172,0.91804176569,3.18306040764,1.06900918484,117,2.81147003174,152,-605.468139648,150.574279785,0.00761627079919,0.890799403191,-669.862243652,435.700531006
0.24576549232,3.30254983902,140,172,120.053535461,148,112,3.51759958267,126,441.782684326,1.22282266617,172,0.512089490891,4.95076704025,1.12835288048,140,2.4632704258,136,-675.086791992,151.863983154,0.265661627054,0.890799403191,-773.674377441,437.465789795
0.183179989457,4.27263259888,96,126,120.053535461,172,136,4.49536466599,126,431.692352295,1.51729130745,133,0.750045835972,4.92926502228,1.00200974941,105,2.81147003174,108,-712.931152344,151.863983154,0.236987411976,0.69481831789,-703.079345703,433.441375732
0.176786318421,5.02045726776,86,172,151.647735596,157,133,4.07474851608,152,438.731048584,0.966783285141,157,0.911482512951,3.18306040764,0.842927098274,152,2.74044466019,117,-704.985534668,139.725921631,0.0538484379649,0.765895843506,-724.85723877,437.465789795
0.0631944909692,3.58714056015,120,129,96.5897521973,126,140,3.38952326775,157,438.731048584,1.4866887331,91,0.91467487812,6.09468841553,1.12835288048,140,2.95637106895,115,-680.415527344,115.931236267,0.0320834890008,0.945944488049,-712.374145508,442.804626465
0.183179989457,2.21067667007,115,144,125.420906067,91,129,4.671916008,117,442.293365479,1.10072731972,157,0.950518250465,4.4339556694,1.09984493256,126,2.81147003174,148,-671.42175293,151.863983154,0.0353624671698,0.765895843506,-661.911315918,445.627075195
0.1225419119,3.58714056015,86,117,96.5897521973,120,167,4.22639703751,126,431.692352295,1.51729130745,133,0.896492302418,4.4339556694,1.14685475826,120,2.9237818718,148,-605.468139648,114.477264404,0.162016779184,0.655534148216,-655.038574219,449.504882813
0.293664008379,5.32146692276,120,110,140.279327393,101,148,2.44762086868,136,437.465789795,1.05752027035,140,0.523566663265,6.21875429153,0.842927098274,115,2.86237740517,112,-650.180175781,151.863983154,0.022358816117,0.793593168259,-655.038574219,437.971466064
0.193304523826,5.32146692276,140,157,117.178482056,91,129,3.72976493835,117,439.745910645,1.24075329304,148,0.950518250465,2.44798207283,0.979366838932,115,4.01706933975,108,-753.827575684,135.043533325,0.162016779184,0.890799403191,-631.159301758,434.193115234
0.293664008379,4.16898202896,152,110,147.442871094,172,123,4.22639703751,152,438.731048584,1.76760745049,91,0.125487312675,2.90513372421,1.12403690815,98,3.16288900375,117,-744.623535156,107.047172546,0.022358816117,0.85369771719,-669.862243652,449.504882813
0.105743616819,4.27707195282,148,117,95.8865814209,91,148,3.17846727371,152,439.745910645,0.955101728439,99,0.884606599808,3.10923576355,0.979366838932,98,2.76872515678,140,-680.415527344,151.863983154,0.0313436836004,0.69481831789,-631.159301758,442.804626465
0.082471832633,7.99319887161,86,117,140.279327393,112,129,2.10346651077,136,434.193115234,1.00711560249,91,0.858579695225,4.02020406723,0.979366838932,120,2.74044466019,157,-704.985534668,116.05859375,0.0538484379649,0.879775643349,-712.374145508,437.971466064
0.0631944909692,3.30254983902,96,126,85.6735076904,126,152,2.07518815994,110,438.984558105,0.966783285141,91,0.950518250465,2.1286072731,1.12403690815,148,5.4569067955,148,-671.42175293,131.00958252,0.0201806779951,0.793593168259,-617.250549316,440.763122559
0.214445605874,3.24480319023,115,144,153.158203125,123,167,2.44762086868,126,441.782684326,1.00711560249,148,0.950518250465,4.92926502228,1.1288588047,117,2.9237818718,115,-692.786560059,115.931236267,0.0043608895503,0.765895843506,-661.911315918,437.465789795
0.24576549232,3.3611125946,140,117,117.178482056,140,129,3.38952326775,101,442.293365479,1.00711560249,157,0.950518250465,2.90513372421,1.06971430779,126,2.81147003174,157,-605.468139648,123.748664856,0.0320834890008,0.85369771719,-741.559570313,442.804626465
0.183179989457,3.58714056015,120,126,125.420906067,101,112,3.60260462761,129,437.465789795,1.10072731972,133,0.842021167278,6.21875429153,1.1288588047,86,2.81147003174,152,-675.086791992,116.05859375,0.0043608895503,0.765895843506,-686.351013184,437.465789795
0.0780525431037,4.16898202896,105,126,125.420906067,157,167,3.17846727371,129,438.984558105,1.28213441372,101,0.858579695225,6.21875429153,1.510835886,120,2.81147003174,167,-605.468139648,129.45501709,0.0320834890008,0.793593168259,-712.374145508,440.0
0.0631944909692,5.32146692276,105,110,96.0649795532,91,136,2.29122543335,129,441.782684326,0.966783285141,157,0.896492302418,6.09468841553,1.14685475826,86,2.9237818718,136,-679.148010254,135.043533325,0.0320834890008,0.909963667393,-724.85723877,441.017791748
0.082471832633,3.93990492821,148,172,147.442871094,123,115,3.38952326775,172,438.984558105,1.10072731972,140,0.922397375107,3.36286139488,1.06971430779,148,1.00508475304,152,-740.256652832,117.655426025,0.265661627054,0.803924798965,-686.351013184,449.504882813
0.193304523826,3.93990492821,140,144,104.867263794,123,133,4.49536466599,144,439.745910645,1.22282266617,120,0.911482512951,4.92926502228,1.01411485672,120,2.9237818718,108,-675.086791992,107.047172546,0.162016779184,0.945490598679,-661.911315918,433.441375732
0.293664008379,7.99319887161,117,172,125.420906067,101,148,2.10346651077,120,442.293365479,1.48684334755,148,0.911482512951,2.90513372421,1.06900918484,152,3.27796912193,148,-679.148010254,117.655426025,0.204686850309,0.85369771719,-741.559570313,449.504882813
0.214445605874,2.21067667007,152,144,140.279327393,101,140,4.671916008,129,441.272583008,1.07439815998,112,0.91467487812,2.90513372421,1.12835288048,115,2.76872515678,152,-675.086791992,116.05859375,0.0313436836004,0.85369771719,-741.881774902,434.193115234
0.0207289550453,4.07117557526,140,144,115.032249451,148,152,3.72976493835,117,438.731048584,1.08409500122,99,0.750045835972,3.36286139488,1.06900918484,117,3.27796912193,140,-704.985534668,150.574279785,0.0043608895503,0.655534148216,-631.159301758,435.700531006
0.193304523826,4.27707195282,126,144,95.8865814209,172,123,2.29122543335,136,441.272583008,1.22282266617,126,0.91804176569,3.10923576355,1.47051048279,115,5.4569067955,117,-680.415527344,112.703178406,0.0996227189898,0.890799403191,-644.671630859,440.508636475
0.0225880146027,4.27707195282,98,101,125.420906067,112,123,3.41211605072,129,439.491973877,1.48684334755,148,0.125487312675,5.68263912201,0.978491067886,86,3.56540155411,152,-630.711975098,156.320404053,0.0313436836004,0.899370253086,-661.911315918,437.465789795
0.183179989457,2.44929671288,86,172,125.420906067,123,167,3.17846727371,144,439.745910645,1.08409500122,99,0.842021167278,4.95076704025,1.510835886,140,2.81147003174,140,-650.180175781,156.320404053,0.0996227189898,0.879775643349,-643.524230957,440.763122559
0.082471832633,3.93990492821,105,148,96.5897521973,133,167,3.38952326775,126,447.174194336,1.51729130745,148,0.858579695225,3.65707850456,1.12403690815,117,3.56540155411,117,-712.931152344,123.748664856,0.0353624671698,0.803924798965,-644.671630859,437.465789795
0.0207289550453,4.38532876968,96,126,95.6826934814,99,133,3.72976493835,172,438.984558105,0.995500743389,140,0.512089490891,5.73535060883,1.19722938538,86,3.78100585938,140,-712.931152344,123.748664856,0.162016779184,0.727292716503,-686.351013184,437.465789795
0.183179989457,3.3611125946,126,120,96.0649795532,157,140,2.07518815994,117,439.745910645,1.28213441372,172,0.91467487812,5.68263912201,1.14685475826,96,1.00508475304,157,-650.180175781,139.725921631,0.0657592192292,0.85369771719,-631.159301758,434.193115234
0.1225419119,4.27263259888,140,148,95.8865814209,101,112,4.671916008,126,434.193115234,1.07439815998,120,0.950518250465,2.44798207283,1.12835288048,86,1.00508475304,108,-712.931152344,150.574279785,0.0043608895503,0.69481831789,-731.309143066,440.508636475
0.293664008379,1.56592214108,120,152,95.6826934814,123,123,3.60260462761,120,434.193115234,1.00711560249,91,0.858579695225,2.43840503693,1.510835886,115,5.4569067955,117,-679.148010254,151.863983154,0.0160731915385,0.959043204784,-703.079345703,445.627075195
0.179329544306,4.07117557526,117,148,140.279327393,120,129,2.29122543335,101,439.491973877,1.00711560249,91,0.906586527824,2.90513372421,1.12403690815,98,2.81147003174,148,-694.658203125,139.725921631,0.236987411976,0.945490598679,-731.309143066,449.504882813
0.1225419119,4.27263259888,152,172,125.420906067,120,123,4.22639703751,101,437.465789795,1.48684334755,99,0.750993251801,5.73535060883,1.19722938538,98,3.78100585938,157,-692.786560059,165.049865723,0.265661627054,0.765895843506,-686.351013184,445.627075195
0.293664008379,3.24480319023,126,172,151.647735596,136,140,3.60260462761,117,442.293365479,1.28213441372,133,0.896492302418,3.10923576355,0.979366838932,115,2.94173145294,157,-744.623535156,107.047172546,0.0201806779951,0.655534148216,-643.524230957,442.804626465
0.24576549232,4.16898202896,105,101,115.032249451,123,112,2.29122543335,110,447.174194336,1.76760745049,99,0.858579695225,3.10923576355,1.06971430779,148,5.4569067955,157,-694.658203125,148.045928955,0.0657592192292,0.793593168259,-650.960388184,440.508636475
0.0631944909692,4.16898202896,115,120,115.032249451,120,133,3.9178173542,157,439.491973877,1.76760745049,133,0.494703888893,3.36286139488,1.09984493256,86,1.00508475304,133,-630.711975098,165.049865723,0.0657592192292,0.890799403191,-773.674377441,433.441375732
0.0977034941316,3.58714056015,115,126,151.647735596,101,133,4.22639703751,129,434.193115234,1.24075329304,140,0.125487312675,5.73535060883,1.01411485672,115,2.9237818718,136,-628.952941895,116.05859375,0.0201806779951,0.899370253086,-741.559570313,440.0
0.0631944909692,7.99319887161,86,144,137.995758057,120,108,3.17846727371,126,438.984558105,1.4866887331,101,0.750045835972,2.43840503693,1.09984493256,152,2.86237740517,108,-692.786560059,116.05859375,0.0201806779951,0.890799403191,-643.524230957,449.504882813
0.214445605874,5.02045726776,140,172,137.995758057,120,115,3.60260462761,110,439.745910645,1.00711560249,123,0.494703888893,4.95076704025,0.978491067886,86,4.01706933975,112,-671.42175293,112.703178406,0.0201806779951,0.803924798965,-650.960388184,440.763122559
0.179329544306,3.58714056015,96,152,115.032249451,123,117,2.29122543335,120,434.193115234,1.08814954758,120,0.766687095165,4.4339556694,1.01411485672,140,2.86237740517,112,-679.148010254,123.200813293,0.162016779184,0.959043204784,-653.594482422,437.971466064
0.0279399435967,4.27263259888,98,157,137.995758057,101,133,3.17846727371,126,438.731048584,0.955101728439,136,0.766687095165,4.02020406723,1.174046278,96,2.95637106895,152,-679.148010254,123.748664856,0.0043608895503,0.91522371769,-731.309143066,437.465789795
0.105743616819,4.27707195282,120,101,117.178482056,136,133,3.66754579544,129,438.984558105,1.22282266617,136,0.842021167278,6.21875429153,1.15132558346,152,3.54883742332,108,-628.952941895,112.703178406,0.0353624671698,0.727292716503,-712.374145508,435.700531006
0.193304523826,2.51611685753,148,172,96.0649795532,140,157,3.51759958267,172,441.782684326,1.10072731972,172,0.512089490891,4.95076704025,1.14685475826,117,2.86237740517,148,-652.545837402,116.05859375,0.040081359446,0.945944488049,-661.911315918,440.0
0.24576549232,5.32146692276,115,101,96.5897521973,133,140,4.22639703751,148,441.272583008,1.51729130745,136,0.884606599808,2.90513372421,1.06900918484,98,2.9237818718,129,-740.256652832,148.045928955,0.0538484379649,0.909963667393,-741.881774902,445.627075195
0.082471832633,3.93990492821,120,129,96.5897521973,172,167,2.54077482224,120,431.692352295,1.4866887331,91,0.766687095165,4.4339556694,1.14685475826,105,2.4632704258,129,-744.623535156,123.200813293,0.0657592192292,0.803924798965,-653.594482422,433.441375732
0.0631944909692,3.3611125946,120,126,120.053535461,148,112,3.60260462761,148,442.293365479,1.76760745049,91,0.906586527824,5.68263912201,0.979366838932,140,3.78100585938,115,-671.42175293,135.043533325,0.0320834890008,0.91522371769,-653.594482422,442.804626465
0.0279399435967,4.38532876968,126,120,95.6826934814,123,108,2.44762086868,117,431.692352295,1.4866887331,101,0.950518250465,4.95076704025,1.174046278,105,2.95637106895,157,-735.465637207,114.477264404,0.0538484379649,0.879775643349,-669.862243652,435.700531006
0.0207289550453,1.56592214108,96,101,85.6735076904,126,108,3.38952326775,129,439.491973877,1.00711560249,136,0.906586527824,6.09468841553,1.09984493256,98,2.76872515678,117,-753.827575684,129.45501709,0.0043608895503,0.765895843506,-724.85723877,437.971466064
0.0225880146027,4.16898202896,96,126,95.8865814209,123,108,4.671916008,101,447.174194336,1.10072731972,101,0.922397375107,2.90513372421,1.174046278,86,2.74044466019,112,-679.148010254,115.931236267,0.0657592192292,0.793593168259,-686.351013184,441.017791748
0.193304523826,3.93990492821,152,129,120.053535461,123,112,2.44762086868,110,434.193115234,1.76760745049,148,0.750045835972,2.70183634758,0.979366838932,148,3.54883742332,129,-671.42175293,139.725921631,0.0320834890008,0.914927303791,-631.159301758,437.465789795
0.0225880146027,7.99319887161,120,120,115.032249451,123,136,2.29122543335,110,438.984558105,1.24075329304,120,0.494703888893,4.4339556694,1.06900918484,96,2.86237740517,115,-675.086791992,114.477264404,0.0160731915385,0.959043204784,-741.559570313,433.441375732
0.0780525431037,3.24480319023,140,117,96.0649795532,157,167,3.60260462761,144,434.193115234,1.22282266617,140,0.896492302418,3.10923576355,1.06971430779,105,2.74044466019,167,-675.086791992,151.863983154,0.0353624671698,0.85369771719,-644.671630859,449.504882813
0.082471832633,5.02045726776,148,136,137.995758057,172,115,3.41211605072,117,439.745910645,1.00711560249,133,0.91804176569,4.95076704025,1.09984493256,117,2.81147003174,108,-694.658203125,148.045928955,0.040081359446,0.914927303791,-741.559570313,434.193115234
0.1225419119,2.21067667007,148,126,147.442871094,91,117,3.17846727371,144,442.293365479,1.10072731972,120,0.766687095165,3.65707850456,1.1288588047,140,4.37625265121,133,-671.42175293,116.05859375,0.162016779184,0.765895843506,-669.862243652,440.508636475
0.0631944909692,5.32146692276,148,157,125.420906067,123,133,4.07474851608,136,437.465789795,1.00711560249,133,0.842021167278,2.44798207283,0.979366838932,96,2.74044466019,133,-712.931152344,123.200813293,0.162016779184,0.879775643349,-669.862243652,437.971466064
0.24576549232,5.02045726776,120,126,140.279327393,148,129,2.54077482224,129,441.782684326,1.22282266617,172,0.950518250465,5.73535060883,1.06971430779,96,2.4632704258,117,-694.658203125,131.00958252,0.0043608895503,0.803924798965,-643.524230957,441.017791748
0.0207289550453,4.07117557526,120,126,117.178482056,101,129,3.17846727371,148,439.491973877,1.09691607952,148,0.91804176569,2.44798207283,0.978491067886,126,2.9237818718,112,-630.711975098,115.931236267,0.0043608895503,0.890799403191,-661.911315918,435.700531006
0.0977034941316,5.02045726776,120,126,140.279327393,157,115,2.07518815994,144,434.193115234,1.22282266617,148,0.750993251801,2.90513372421,1.01411485672,126,3.27796912193,152,-652.545837402,107.047172546,0.265661627054,0.945490598679,-686.351013184,440.763122559
0.193304523826,2.51611685753,96,172,147.442871094,157,123,3.38952326775,101,442.293365479,1.05752027035,101,0.950518250465,5.73535060883,0.979366838932,126,2.74044466019,129,-680.415527344,148.045928955,0.0043608895503,0.945944488049,-773.674377441,440.763122559
0.0977034941316,3.3611125946,86,148,104.867263794,126,152,2.29122543335,152,442.293365479,1.05752027035,120,0.896492302418,2.90513372421,1.14685475826,96,2.86237740517,123,-675.086791992,139.725921631,0.0043608895503,0.879775643349,-741.559570313,440.0
0.183179989457,3.58714056015,120,101,104.867263794,136,112,3.9178173542,110,439.745910645,1.4866887331,126,0.858579695225,6.21875429153,1.09984493256,98,3.27796912193,123,-675.086791992,116.05859375,0.0657592192292,0.879775643349,-617.250549316,441.017791748
0.0780525431037,4.27707195282,140,126,95.6826934814,99,148,4.22639703751,117,439.745910645,1.07439815998,99,0.922397375107,3.65707850456,1.14685475826,140,4.01706933975,136,-712.931152344,107.047172546,0.0538484379649,0.793593168259,-741.559570313,442.804626465
0.183179989457,1.56592214108,105,172,117.178482056,136,167,2.10346651077,120,441.272583008,1.76760745049,120,0.512089490891,3.10923576355,1.15132558346,120,2.76872515678,117,-680.415527344,151.863983154,0.0320834890008,0.727292716503,-741.559570313,440.763122559
0.0225880146027,3.3611125946,126,172,147.442871094,136,152,4.07474851608,110,439.745910645,1.05752027035,99,0.91804176569,3.18306040764,1.06971430779,105,5.4569067955,108,-671.42175293,123.200813293,0.0996227189898,0.890799403191,-686.351013184,440.508636475
0.0279399435967,4.07117557526,105,157,125.420906067,136,133,3.60260462761,172,438.731048584,1.76760745049,148,0.950518250465,5.68263912201,1.174046278,86,1.00508475304,117,-680.415527344,148.045928955,0.162016779184,0.909963667393,-650.960388184,445.627075195
0.293664008379,4.27263259888,126,110,117.393196106,126,117,2.10346651077,129,439.745910645,0.955101728439,120,0.494703888893,3.65707850456,1.1288588047,120,3.27796912193,140,-712.931152344,117.655426025,0.162016779184,0.890799403191,-643.524230957,440.0
0.110688425601,5.32146692276,148,110,151.647735596,157,148,4.07474851608,172,442.293365479,1.08409500122,99,0.922397375107,2.43840503693,1.06971430779,140,3.54883742332,148,-735.465637207,112.703178406,0.0201806779951,0.945490598679,-712.374145508,441.017791748
0.0279399435967,7.99319887161,117,136,125.420906067,123,133,4.671916008,129,441.782684326,1.48684334755,112,0.842021167278,2.43840503693,0.978491067886,117,4.37625265121,129,-630.711975098,123.748664856,0.0320834890008,0.765895843506,-712.374145508,440.763122559
0.179329544306,2.21067667007,120,157,153.158203125,101,112,3.38952326775,120,437.465789795,1.07439815998,148,0.512089490891,6.09468841553,0.979366838932,86,2.81147003174,123,-753.827575684,107.047172546,0.0996227189898,0.803924798965,-655.038574219,440.0
0.183179989457,4.38532876968,126,129,85.6735076904,136,152,3.51759958267,101,439.491973877,1.00711560249,112,0.906586527824,2.90513372421,1.06900918484,96,5.4569067955,108,-694.658203125,156.320404053,0.0160731915385,0.655534148216,-644.671630859,449.504882813
0.105743616819,4.27707195282,105,172,96.0649795532,101,136,2.54077482224,110,439.491973877,1.24075329304,140,0.884606599808,4.95076704025,1.09984493256,148,5.4569067955,148,-740.256652832,150.574279785,0.0160731915385,0.914927303791,-773.674377441,437.971466064
0.214445605874,3.3611125946,120,144,120.053535461,99,123,2.07518815994,136,447.174194336,1.48684334755,123,0.911482512951,4.4339556694,1.1288588047,105,2.95637106895,136,-605.468139648,151.863983154,0.040081359446,0.879775643349,-631.159301758,442.804626465
0.0207289550453,3.30254983902,86,152,153.158203125,157,167,3.38952326775,152,439.491973877,0.966783285141,133,0.750045835972,6.09468841553,1.1288588047,117,3.16288900375,152,-712.931152344,115.931236267,0.0313436836004,0.945944488049,-741.881774902,437.465789795
0.0631944909692,5.02045726776,98,101,137.995758057,148,157,3.17846727371,101,431.692352295,1.08409500122,91,0.896492302418,4.95076704025,0.842927098274,86,2.9237818718,123,-744.623535156,115.931236267,0.022358816117,0.803924798965,-661.911315918,441.017791748
0.179329544306,3.3611125946,96,110,96.5897521973,112,123,2.44762086868,129,441.272583008,1.08814954758,136,0.911482512951,4.02020406723,1.09984493256,115,2.81147003174,167,-740.256652832,123.200813293,0.00761627079919,0.959043204784,-741.881774902,440.763122559
0.176786318421,3.58714056015,148,157,95.8865814209,133,133,3.41211605072,120,439.745910645,1.08814954758,133,0.91804176569,4.92926502228,0.978491067886,115,2.94173145294,108,-694.658203125,129.45501709,0.236987411976,0.945490598679,-661.911315918,440.508636475
0.0780525431037,2.51611685753,98,101,125.420906067,157,133,4.07474851608,172,439.745910645,0.966783285141,136,0.750045835972,2.43840503693,1.09984493256,148,2.4632704258,108,-630.711975098,151.863983154,0.0160731915385,0.890799403191,-653.594482422,437.465789795
0.110688425601,1.56592214108,120,136,125.420906067,157,133,4.07474851608,148,442.293365479,1.00711560249,112,0.906586527824,2.90513372421,1.47051048279,115,2.4632704258,117,-692.786560059,114.477264404,0.265661627054,0.909963667393,-653.594482422,440.508636475
0.176786318421,7.99319887161,105,148,96.5897521973,148,148,3.41211605072,120,431.692352295,1.08814954758,157,0.922397375107,6.21875429153,1.1288588047,98,2.86237740517,152,-605.468139648,135.043533325,0.162016779184,0.959043204784,-669.862243652,445.627075195
0.176786318421,3.3611125946,152,110,147.442871094,133,152,3.9178173542,117,441.782684326,1.4866887331,126,0.125487312675,4.92926502228,1.14685475826,115,2.94173145294,112,-605.468139648,114.477264404,0.0353624671698,0.91522371769,-617.250549316,437.465789795
0.0225880146027,3.30254983902,126,157,95.6826934814,140,115,3.41211605072,157,439.491973877,1.22282266617,112,0.906586527824,4.02020406723,1.510835886,140,2.81147003174,152,-712.931152344,114.477264404,0.0043608895503,0.765895843506,-655.038574219,449.504882813
0.0977034941316,3.58714056015,96,101,147.442871094,140,157,2.07518815994,117,434.193115234,1.08409500122,123,0.512089490891,5.68263912201,0.979366838932,98,1.00508475304,148,-650.180175781,135.043533325,0.162016779184,0.899370253086,-773.674377441,437.465789795
0.0279399435967,4.07117557526,96,129,104.867263794,123,167,4.22639703751,172,434.193115234,1.10072731972,133,0.896492302418,3.10923576355,1.510835886,105,2.74044466019,112,-628.952941895,139.725921631,0.162016779184,0.793593168259,-773.674377441,442.804626465
0.0207289550453,3.58714056015,96,110,117.393196106,133,112,3.72976493835,117,439.491973877,1.51729130745,136,0.950518250465,3.18306040764,1.12835288048,105,2.4632704258,108,-680.415527344,148.045928955,0.265661627054,0.765895843506,-644.671630859,433.441375732
0.0631944909692,2.44929671288,126,144,137.995758057,112,140,3.9178173542,117,438.984558105,1.05752027035,133,0.922397375107,3.18306040764,1.15132558346,115,2.81147003174,167,-744.623535156,131.00958252,0.162016779184,0.899370253086,-724.85723877,434.193115234
0.0631944909692,3.93990492821,120,157,96.0649795532,126,129,3.51759958267,144,441.272583008,0.995500743389,120,0.842021167278,2.1286072731,0.978491067886,152,4.01706933975,152,-680.415527344,114.477264404,0.0657592192292,0.959043204784,-703.079345703,449.504882813
0.0207289550453,4.07117557526,152,136,147.442871094,123,148,4.22639703751,157,441.272583008,1.10072731972,126,0.91467487812,6.09468841553,0.842927098274,140,3.54883742332,157,-679.148010254,112.703178406,0.254998832941,0.803924798965,-712.374145508,433.441375732
0.0631944909692,3.93990492821,105,117,85.6735076904,136,112,3.72976493835,152,431.692352295,1.08814954758,126,0.842021167278,3.10923576355,0.978491067886,115,2.94173145294,157,-652.545837402,112.703178406,0.0538484379649,0.914927303791,-661.911315918,440.0
0.293664008379,3.58714056015,98,172,137.995758057,120,167,3.51759958267,172,441.272583008,1.00711560249,101,0.125487312675,4.02020406723,1.06971430779,152,2.95637106895,152,-744.623535156,139.725921631,0.040081359446,0.85369771719,-724.85723877,449.504882813
0.0977034941316,3.30254983902,86,117,125.420906067,172,157,3.51759958267,117,438.984558105,1.24075329304,112,0.950518250465,4.95076704025,1.01411485672,148,2.95637106895,115,-744.623535156,117.655426025,0.00761627079919,0.945490598679,-741.559570313,440.763122559
0.0631944909692,2.21067667007,152,152,95.8865814209,157,152,4.49536466599,129,447.174194336,1.00711560249,112,0.922397375107,2.43840503693,1.06900918484,148,2.9237818718,115,-680.415527344,139.725921631,0.0201806779951,0.909963667393,-650.960388184,437.465789795
0.214445605874,4.07117557526,140,148,95.6826934814,140,112,3.66754579544,136,439.745910645,1.00711560249,136,0.906586527824,4.95076704025,0.979366838932,105,3.78100585938,152,-652.545837402,129.45501709,0.254998832941,0.945944488049,-655.038574219,440.763122559
0.24576549232,3.3611125946,120,129,117.178482056,140,129,2.29122543335,120,438.984558105,1.09691607952,140,0.494703888893,4.4339556694,1.09984493256,98,2.86237740517,148,-679.148010254,148.045928955,0.162016779184,0.914927303791,-643.524230957,437.465789795
0.1225419119,5.32146692276,120,148,153.158203125,99,157,2.54077482224,101,434.193115234,1.22282266617,120,0.750045835972,5.68263912201,1.14685475826,98,3.54883742332,115,-692.786560059,156.320404053,0.162016779184,0.69481831789,-661.911315918,441.017791748
